,crime_place,crime_cnt
21409,서울_광진,30
21410,서울_구로,31
21411,서울_금천,26
21412,서울_노원,22
21413,서울_도봉,27
21414,서울_동대문,31
21415,서울_동작,68
21416,서울_마포,36
21417,서울_서대문,33
21418,서울_서초,58
21419,서울_성동,30
21420,서울_성북,25
21421,서울_송파,31
21422,서울_양천,21
21423,서울_영등포,43
21424,서울_용산,26
21425,서울_은평,39
21426,서울_종로,26
21427,서울_중구,24
21428,서울_중랑,32
21429,성남,70
21430,수원,142
21431,순천,30
21432,시흥,40
21433,아산,15
21434,안동,13
21435,안산,59
21436,안양,40
21437,양산,21
21438,여수,27
21439,용인,41
21440,울산_남구,39
21441,울산_동구,12
21442,울산_북구,9
21443,울산_울주군,16
21444,울산_중구,15
21445,원주,23
21446,의정부,34
21447,이천,16
21448,익산,16
21449,인천_강화군,6
21450,인천_계양,30
21451,인천_남동,71
21452,인천_동구,8
21453,인천_미추홀,86
21454,인천_부평,62
21455,인천_서구,53
21456,인천_연수,44
21457,인천_옹진군,0
21458,인천_중구,23
21459,전주,51
21460,정읍,7
21461,제주,60
21462,제천,12
21463,진주,31
21464,창원,68
21465,천안,75
21466,청주,80
21467,춘천,18
21468,충주,14
21469,파주,43
21470,평택,39
21471,포항,55
21472,강릉,0
21473,거제,1
21474,경산,0
21475,경주,0
21476,고양,4
21477,광명,3
21478,광주_광산,0
21479,광주_남구,2
21480,광주_동구,0
21481,광주_북구,0
21482,광주_서구,1
21483,구리,2
21484,구미,3
21485,군산,1
21486,군포,3
21487,기타 도시,18
21488,김천,1
21489,김해,3
21490,남양주,0
21491,논산,0
21492,대구_남구,0
21493,대구_달서,0
21494,대구_달성군,1
21495,대구_동구,1
21496,대구_북구,1
21497,대구_서구,0
21498,대구_수성,1
21499,대구_중구,1
21500,대전_대덕,0
21501,대전_동구,1
21502,대전_서구,0
21503,대전_유성,1
21504,대전_중구,1
21505,도시이외,11
21506,목포,1
21507,범죄분류,약취와 유인
21508,부산_강서,0
21509,부산_금정,0
21510,부산_기장군,2
21511,부산_남구,2
21512,부산_동구,0
21513,부산_동래,0
21514,부산_부산진,2
21515,부산_북구,1
21516,부산_사상,1
21517,부산_사하,1
21518,부산_서구,0
21519,부산_수영,0
21520,부산_연제,2
21521,부산_영도,0
21522,부산_중구,0
21523,부산_해운대,0
21524,부천,4
21525,서산,0
21526,서울_강남,3
21527,서울_강동,2
21528,서울_강북,0
21529,서울_강서,4
21530,서울_관악,2
21531,서울_광진,0
21532,서울_구로,4
21533,서울_금천,1
21534,서울_노원,3
21535,서울_도봉,1
21536,서울_동대문,2
21537,서울_동작,1
21538,서울_마포,5
21539,서울_서대문,1
21540,서울_서초,0
21541,서울_성동,1
21542,서울_성북,0
21543,서울_송파,0
21544,서울_양천,1
21545,서울_영등포,9
21546,서울_용산,2
21547,서울_은평,2
21548,서울_종로,1
21549,서울_중구,0
21550,서울_중랑,8
21551,성남,3
21552,수원,4
21553,순천,1
21554,시흥,3
21555,아산,3
21556,안동,0
21557,안산,1
21558,안양,3
21559,양산,0
21560,여수,1
21561,용인,5
21562,울산_남구,0
21563,울산_동구,0
21564,울산_북구,1
21565,울산_울주군,1
21566,울산_중구,0
21567,원주,1
21568,의정부,1
21569,이천,1
21570,익산,1
21571,인천_강화군,1
21572,인천_계양,0
21573,인천_남동,2
21574,인천_동구,0
21575,인천_미추홀,2
21576,인천_부평,3
21577,인천_서구,4
21578,인천_연수,2
21579,인천_옹진군,0
21580,인천_중구,1
21581,전주,1
21582,정읍,1
21583,제주,3
21584,제천,0
21585,진주,0
21586,창원,4
21587,천안,1
21588,청주,3
21589,춘천,1
21590,충주,1
21591,파주,2
21592,평택,4
21593,포항,3
21594,강릉,6
21595,거제,6
21596,경산,5
21597,경주,6
21598,고양,26
21599,광명,5
21600,광주_광산,15
21601,광주_남구,6
21602,광주_동구,2
21603,광주_북구,8
21604,광주_서구,19
21605,구리,3
21606,구미,11
21607,군산,12
21608,군포,3
21609,기타 도시,146
21610,김천,3
21611,김해,7
21612,남양주,23
21613,논산,5
21614,대구_남구,2
21615,대구_달서,14
21616,대구_달성군,4
21617,대구_동구,14
21618,대구_북구,12
21619,대구_서구,6
21620,대구_수성,11
21621,대구_중구,1
21622,대전_대덕,7
21623,대전_동구,7
21624,대전_서구,16
21625,대전_유성,4
21626,대전_중구,8
21627,도시이외,80
21628,목포,11
21629,범죄분류,체포와 감금
21630,부산_강서,0
21631,부산_금정,10
21632,부산_기장군,10
21633,부산_남구,9
21634,부산_동구,4
21635,부산_동래,4
21636,부산_부산진,16
21637,부산_북구,4
21638,부산_사상,7
21639,부산_사하,6
21640,부산_서구,4
21641,부산_수영,5
21642,부산_연제,4
21643,부산_영도,2
21644,부산_중구,3
21645,부산_해운대,12
21646,부천,20
21647,서산,2
21648,서울_강남,29
21649,서울_강동,4
21650,서울_강북,13
21651,서울_강서,25
21652,서울_관악,13
21653,서울_광진,10
21654,서울_구로,10
21655,서울_금천,11
21656,서울_노원,6
21657,서울_도봉,7
21658,서울_동대문,5
21659,서울_동작,3
21660,서울_마포,8
21661,서울_서대문,4
21662,서울_서초,16
21663,서울_성동,1
21664,서울_성북,7
21665,서울_송파,10
21666,서울_양천,5
21667,서울_영등포,11
21668,서울_용산,8
21669,서울_은평,11
21670,서울_종로,12
21671,서울_중구,10
21672,서울_중랑,13
21673,성남,18
21674,수원,42
21675,순천,11
21676,시흥,8
21677,아산,16
21678,안동,1
21679,안산,27
21680,안양,17
21681,양산,8
21682,여수,5
21683,용인,22
21684,울산_남구,12
21685,울산_동구,5
21686,울산_북구,2
21687,울산_울주군,7
21688,울산_중구,2
21689,원주,11
21690,의정부,26
21691,이천,10
21692,익산,6
21693,인천_강화군,2
21694,인천_계양,12
21695,인천_남동,25
21696,인천_동구,0
21697,인천_미추홀,27
21698,인천_부평,26
21699,인천_서구,40
21700,인천_연수,2
21701,인천_옹진군,0
21702,인천_중구,4
21703,전주,15
21704,정읍,3
21705,제주,20
21706,제천,8
21707,진주,4
21708,창원,33
21709,천안,34
21710,청주,36
21711,춘천,2
21712,충주,4
21713,파주,17
21714,평택,22
21715,포항,14
21716,강릉,8
21717,거제,2
21718,경산,5
21719,경주,3
21720,고양,8
21721,광명,4
21722,광주_광산,4
21723,광주_남구,4
21724,광주_동구,2
21725,광주_북구,7
21726,광주_서구,2
21727,구리,6
21728,구미,3
21729,군산,3
21730,군포,1
21731,기타 도시,101
21732,김천,5
21733,김해,1
21734,남양주,9
21735,논산,4
21736,대구_남구,3
21737,대구_달서,5
21738,대구_달성군,3
21739,대구_동구,2
21740,대구_북구,7
21741,대구_서구,1
21742,대구_수성,3
21743,대구_중구,2
21744,대전_대덕,1
21745,대전_동구,4
21746,대전_서구,5
21747,대전_유성,5
21748,대전_중구,4
21749,도시이외,54
21750,목포,5
21751,범죄분류,"폭력행위등(손괴,강요,주거침입등)"
21752,부산_강서,1
21753,부산_금정,1
21754,부산_기장군,1
21755,부산_남구,1
21756,부산_동구,1
21757,부산_동래,2
21758,부산_부산진,3
21759,부산_북구,1
21760,부산_사상,1
21761,부산_사하,0
21762,부산_서구,0
21763,부산_수영,3
21764,부산_연제,2
21765,부산_영도,1
21766,부산_중구,0
21767,부산_해운대,10
21768,부천,15
21769,서산,2
21770,서울_강남,18
21771,서울_강동,3
21772,서울_강북,2
21773,서울_강서,8
21774,서울_관악,10
21775,서울_광진,5
21776,서울_구로,8
21777,서울_금천,6
21778,서울_노원,6
21779,서울_도봉,4
21780,서울_동대문,4
21781,서울_동작,5
21782,서울_마포,14
21783,서울_서대문,3
21784,서울_서초,5
21785,서울_성동,4
21786,서울_성북,2
21787,서울_송파,3
21788,서울_양천,5
21789,서울_영등포,12
21790,서울_용산,2
21791,서울_은평,6
21792,서울_종로,14
21793,서울_중구,3
21794,서울_중랑,5
21795,성남,12
21796,수원,18
21797,순천,8
21798,시흥,1
21799,아산,9
21800,안동,1
21801,안산,12
21802,안양,8
21803,양산,4
21804,여수,5
21805,용인,4
21806,울산_남구,5
21807,울산_동구,2
21808,울산_북구,1
21809,울산_울주군,4
21810,울산_중구,2
21811,원주,8
21812,의정부,4
21813,이천,8
21814,익산,5
21815,인천_강화군,0
21816,인천_계양,5
21817,인천_남동,3
21818,인천_동구,2
21819,인천_미추홀,8
21820,인천_부평,10
21821,인천_서구,34
21822,인천_연수,6
21823,인천_옹진군,0
21824,인천_중구,1
21825,전주,13
21826,정읍,1
21827,제주,9
21828,제천,1
21829,진주,1
21830,창원,14
21831,천안,18
21832,청주,2
21833,춘천,4
21834,충주,3
21835,파주,12
21836,평택,8
21837,포항,5
21838,강릉,0
21839,거제,0
21840,경산,0
21841,경주,1
21842,고양,3
21843,광명,0
21844,광주_광산,4
21845,광주_남구,0
21846,광주_동구,0
21847,광주_북구,8
21848,광주_서구,4
21849,구리,0
21850,구미,0
21851,군산,8
21852,군포,0
21853,기타 도시,4
21854,김천,0
21855,김해,2
21856,남양주,1
21857,논산,0
21858,대구_남구,0
21859,대구_달서,0
21860,대구_달성군,0
21861,대구_동구,1
21862,대구_북구,1
21863,대구_서구,1
21864,대구_수성,0
21865,대구_중구,0
21866,대전_대덕,0
21867,대전_동구,0
21868,대전_서구,0
21869,대전_유성,0
21870,대전_중구,0
21871,도시이외,3
21872,목포,0
21873,범죄분류,"폭력행위 등(단체 등의 구성,활동)"
21874,부산_강서,0
21875,부산_금정,1
21876,부산_기장군,2
21877,부산_남구,0
21878,부산_동구,1
21879,부산_동래,0
21880,부산_부산진,2
21881,부산_북구,1
21882,부산_사상,1
21883,부산_사하,0
21884,부산_서구,0
21885,부산_수영,0
21886,부산_연제,0
21887,부산_영도,0
21888,부산_중구,1
21889,부산_해운대,2
21890,부천,0
21891,서산,0
21892,서울_강남,1
21893,서울_강동,3
21894,서울_강북,0
21895,서울_강서,0
21896,서울_관악,0
21897,서울_광진,0
21898,서울_구로,1
21899,서울_금천,0
21900,서울_노원,1
21901,서울_도봉,0
21902,서울_동대문,0
21903,서울_동작,1
21904,서울_마포,2
21905,서울_서대문,0
21906,서울_서초,0
21907,서울_성동,0
21908,서울_성북,1
21909,서울_송파,2
21910,서울_양천,0
21911,서울_영등포,1
21912,서울_용산,2
21913,서울_은평,1
21914,서울_종로,1
21915,서울_중구,0
21916,서울_중랑,0
21917,성남,4
21918,수원,2
21919,순천,0
21920,시흥,6
21921,아산,0
21922,안동,0
21923,안산,6
21924,안양,1
21925,양산,3
21926,여수,0
21927,용인,0
21928,울산_남구,1
21929,울산_동구,0
21930,울산_북구,0
21931,울산_울주군,0
21932,울산_중구,0
21933,원주,0
21934,의정부,0
21935,이천,0
21936,익산,3
21937,인천_강화군,0
21938,인천_계양,0
21939,인천_남동,0
21940,인천_동구,1
21941,인천_미추홀,1
21942,인천_부평,1
21943,인천_서구,1
21944,인천_연수,6
21945,인천_옹진군,0
21946,인천_중구,0
21947,전주,28
21948,정읍,0
21949,제주,1
21950,제천,0
21951,진주,2
21952,창원,1
21953,천안,0
21954,청주,16
21955,춘천,9
21956,충주,0
21957,파주,1
21958,평택,1
21959,포항,0
21960,강릉,0
21961,거제,0
21962,경산,4
21963,경주,6
21964,고양,28
21965,광명,3
21966,광주_광산,8
21967,광주_남구,1
21968,광주_동구,2
21969,광주_북구,14
21970,광주_서구,11
21971,구리,9
21972,구미,7
21973,군산,2
21974,군포,1
21975,기타 도시,67
21976,김천,0
21977,김해,2
21978,남양주,8
21979,논산,4
21980,대구_남구,1
21981,대구_달서,8
21982,대구_달성군,3
21983,대구_동구,1
21984,대구_북구,10
21985,대구_서구,2
21986,대구_수성,11
21987,대구_중구,9
21988,대전_대덕,3
21989,대전_동구,4
21990,대전_서구,27
21991,대전_유성,4
21992,대전_중구,19
21993,도시이외,52
21994,목포,5
21995,범죄분류,통화
21996,부산_강서,2
21997,부산_금정,5
21998,부산_기장군,1
21999,부산_남구,5
22000,부산_동구,0
22001,부산_동래,3
22002,부산_부산진,7
22003,부산_북구,0
22004,부산_사상,1
22005,부산_사하,6
22006,부산_서구,0
22007,부산_수영,1
22008,부산_연제,2
22009,부산_영도,0
22010,부산_중구,6
22011,부산_해운대,9
22012,부천,16
22013,서산,4
22014,서울_강남,45
22015,서울_강동,13
22016,서울_강북,6
22017,서울_강서,15
22018,서울_관악,12
22019,서울_광진,12
22020,서울_구로,9
22021,서울_금천,2
22022,서울_노원,14
22023,서울_도봉,5
22024,서울_동대문,17
22025,서울_동작,6
22026,서울_마포,17
22027,서울_서대문,11
22028,서울_서초,25
22029,서울_성동,7
22030,서울_성북,16
22031,서울_송파,28
22032,서울_양천,8
22033,서울_영등포,23
22034,서울_용산,10
22035,서울_은평,8
22036,서울_종로,22
22037,서울_중구,109
22038,서울_중랑,15
22039,성남,35
22040,수원,26
22041,순천,1
22042,시흥,8
22043,아산,3
22044,안동,3
22045,안산,12
22046,안양,28
22047,양산,2
22048,여수,4
22049,용인,21
22050,울산_남구,0
22051,울산_동구,2
22052,울산_북구,0
22053,울산_울주군,2
22054,울산_중구,1
22055,원주,7
22056,의정부,8
22057,이천,6
22058,익산,6
22059,인천_강화군,2
22060,인천_계양,1
22061,인천_남동,14
22062,인천_동구,1
22063,인천_미추홀,10
22064,인천_부평,13
22065,인천_서구,10
22066,인천_연수,8
22067,인천_옹진군,0
22068,인천_중구,37
22069,전주,4
22070,정읍,0
22071,제주,7
22072,제천,4
22073,진주,4
22074,창원,2
22075,천안,7
22076,청주,7
22077,춘천,6
22078,충주,6
22079,파주,9
22080,평택,14
22081,포항,3
22082,강릉,0
22083,거제,0
22084,경산,0
22085,경주,1
22086,고양,5
22087,광명,0
22088,광주_광산,0
22089,광주_남구,0
22090,광주_동구,0
22091,광주_북구,0
22092,광주_서구,0
22093,구리,0
22094,구미,0
22095,군산,1
22096,군포,0
22097,기타 도시,20
22098,김천,0
22099,김해,2
22100,남양주,1
22101,논산,1
22102,대구_남구,1
22103,대구_달서,3
22104,대구_달성군,1
22105,대구_동구,1
22106,대구_북구,3
22107,대구_서구,1
22108,대구_수성,42
22109,대구_중구,0
22110,대전_대덕,0
22111,대전_동구,0
22112,대전_서구,2
22113,대전_유성,0
22114,대전_중구,0
22115,도시이외,9
22116,목포,1
22117,범죄분류,"유가증권,인지,우표"
22118,부산_강서,3
22119,부산_금정,1
22120,부산_기장군,1
22121,부산_남구,1
22122,부산_동구,0
22123,부산_동래,1
22124,부산_부산진,0
22125,부산_북구,0
22126,부산_사상,0
22127,부산_사하,3
22128,부산_서구,2
22129,부산_수영,0
22130,부산_연제,0
22131,부산_영도,0
22132,부산_중구,0
22133,부산_해운대,2
22134,부천,1
22135,서산,0
22136,서울_강남,21
22137,서울_강동,4
22138,서울_강북,0
22139,서울_강서,0
22140,서울_관악,4
22141,서울_광진,2
22142,서울_구로,2
22143,서울_금천,1
22144,서울_노원,1
22145,서울_도봉,3
22146,서울_동대문,7
22147,서울_동작,1
22148,서울_마포,2
22149,서울_서대문,0
22150,서울_서초,11
22151,서울_성동,1
22152,서울_성북,0
22153,서울_송파,3
22154,서울_양천,0
22155,서울_영등포,12
22156,서울_용산,2
22157,서울_은평,2
22158,서울_종로,2
22159,서울_중구,2
22160,서울_중랑,0
22161,성남,4
22162,수원,5
22163,순천,0
22164,시흥,2
22165,아산,0
22166,안동,0
22167,안산,4
22168,안양,2
22169,양산,3
22170,여수,0
22171,용인,2
22172,울산_남구,3
22173,울산_동구,1
22174,울산_북구,0
22175,울산_울주군,0
22176,울산_중구,3
22177,원주,1
22178,의정부,1
22179,이천,1
22180,익산,0
22181,인천_강화군,0
22182,인천_계양,1
22183,인천_남동,1
22184,인천_동구,0
22185,인천_미추홀,2
22186,인천_부평,2
22187,인천_서구,6
22188,인천_연수,1
22189,인천_옹진군,0
22190,인천_중구,0
22191,전주,0
22192,정읍,0
22193,제주,1
22194,제천,0
22195,진주,0
22196,창원,0
22197,천안,0
22198,청주,4
22199,춘천,1
